day_index,date,price,real_price,log_return,aggregate_action,thinking_external,total_demand,active_agents,alive_agents,mean_action_lstm,mean_action_gru,mean_action_cnn,mean_action_mlp,mean_action_momentum,mean_action_value,mean_action_random
1245,2016-06-09,137.256517061861,202.75,-0.00039413655014314876,-0.6130434782608696,0.480116081237793,-0.1329273970230766,109,230,1.0,3.0,0.0,1.6666666666666667,-0.71,-0.86,-0.05555555555555555
1246,2016-06-10,137.41153462811613,202.6,0.0011287631143149152,-0.09565217391304348,0.47334330876668296,0.3776911348536395,116,230,0.0,1.3333333333333333,2.6666666666666665,3.0,0.27,-0.76,0.3333333333333333
1247,2016-06-13,137.54042332376767,208.6,0.0009375361867028627,-0.15217391304347827,0.46269108454386393,0.31051717150038566,118,230,3.3333333333333335,2.3333333333333335,2.0,2.3333333333333335,0.08,-0.68,-0.2777777777777778
1248,2016-06-14,138.21757604464995,207.0,0.004911219863171105,1.173913043478261,0.4535633087158203,1.6274763521940812,121,230,1.6666666666666667,1.3333333333333333,1.6666666666666667,0.0,2.44,-0.07,1.0555555555555556
1249,2016-06-15,138.48168879156552,208.5,0.001909024422470894,0.18695652173913044,0.44478877385457355,0.631745295593704,109,230,2.0,4.333333333333333,2.0,0.3333333333333333,-0.12,0.16,0.7222222222222222
1250,2016-06-16,138.8701494954359,207.7,0.0028012142287146043,0.5,0.4356860160827637,0.9356860160827637,121,230,1.6666666666666667,3.6666666666666665,1.3333333333333333,0.6666666666666666,0.85,0.16,-0.4444444444444444
1251,2016-06-17,139.0639222559918,206.8,0.0013943795428230739,0.043478260869565216,0.4261195500691732,0.4695978109387384,117,230,1.3333333333333333,2.3333333333333335,1.6666666666666667,0.0,-0.11,0.11,-0.3333333333333333
1252,2016-06-20,139.20972953780424,203.25,0.001047941795539067,-0.06086956521739131,0.4131149927775065,0.35224542756011523,115,230,2.6666666666666665,2.0,1.0,2.6666666666666665,-0.3,-0.01,-0.4444444444444444
1253,2016-06-21,139.1446784043676,207.35,-0.00046739791262373183,-0.5652173913043478,0.4019831975301107,-0.1632341937742371,121,230,3.0,1.0,1.0,0.6666666666666666,-1.27,-0.25,0.2777777777777778
1254,2016-06-22,139.590345959466,207.15,0.0031977892688095258,0.6782608695652174,0.39450305302937827,1.0727639225945955,115,230,0.0,1.6666666666666667,0.0,3.0,1.49,-0.02,-0.2777777777777778
1255,2016-06-23,139.8913984918475,201.9,0.0021543636018994915,0.34347826086956523,0.38907683690389,0.7325550977734552,130,230,1.0,2.0,1.6666666666666667,0.6666666666666666,0.15,0.33,0.8333333333333334
1256,2016-06-24,139.75764430428197,203.85,-0.0009565861297257172,-0.7130434782608696,0.38751503626505535,-0.3255284419958142,103,230,0.6666666666666666,2.0,0.0,4.0,-1.66,-0.08,-0.5555555555555556
1257,2016-06-27,140.04552865056442,202.9,0.002057763997647909,0.30869565217391304,0.3839965502421061,0.6926922024160191,109,230,2.3333333333333335,0.6666666666666666,0.0,2.3333333333333335,0.77,-0.22,0.0
1258,2016-06-28,140.17069118044762,203.05,0.0008933282897210449,-0.08695652173913043,0.3832623799641927,0.2963058582250623,129,230,1.3333333333333333,2.3333333333333335,1.0,2.6666666666666665,-0.28,-0.02,-0.6666666666666666
1259,2016-06-29,140.40025304504988,206.85,0.0016363912269121133,0.16956521739130434,0.3866219202677409,0.5561871376590453,120,230,1.0,0.6666666666666666,4.0,1.0,0.18,-0.01,0.1111111111111111
1260,2016-06-30,140.90683886682433,204.3,0.0036016608465075793,0.8347826086956521,0.3909503936767578,1.22573300237241,103,230,1.6666666666666667,2.0,1.0,0.3333333333333333,1.58,0.28,-0.5
1261,2016-07-01,141.0347236686935,213.25,0.0009071724614806944,-0.08695652173913043,0.39232365290323895,0.3053671311641085,113,230,0.6666666666666666,3.3333333333333335,2.0,0.3333333333333333,-0.89,0.48,0.1111111111111111
1262,2016-07-04,141.75115995868487,214.55,0.005066998491187001,1.3347826086956522,0.3940638542175293,1.7288464629131814,110,230,3.0,1.3333333333333333,2.0,0.0,2.17,0.89,-1.0
1263,2016-07-05,142.2978327322915,210.05,0.0038491490033728238,0.9173913043478261,0.3979219436645508,1.315313248012377,108,230,2.0,2.6666666666666665,2.3333333333333335,2.0,0.89,1.07,-0.6666666666666666
1264,2016-07-07,142.37842455022974,207.05,0.0005661998008585382,-0.20869565217391303,0.4040591875712077,0.19536353539729465,114,230,1.6666666666666667,0.0,3.6666666666666665,2.0,-1.5,0.82,-0.1111111111111111
1265,2016-07-08,142.46097515721905,217.45,0.0005796291481115324,-0.20434782608695654,0.404496701558431,0.20014887547147445,110,230,1.6666666666666667,1.0,2.6666666666666665,2.6666666666666665,-1.12,0.54,-0.7222222222222222
1266,2016-07-11,143.4037122298425,218.0,0.0065957114110719,1.8608695652173912,0.40765953063964844,2.2685290958570397,112,230,1.3333333333333333,2.3333333333333335,3.6666666666666665,2.0,2.62,1.28,0.5555555555555556
1267,2016-07-12,144.0414136979197,217.3,0.004437038285045872,1.1217391304347826,0.4106820424397786,1.5324211728745611,105,230,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.0,0.94,1.45,0.5
1268,2016-07-13,144.58649059599858,216.9,0.003777025976849876,0.8956521739130435,0.41237303415934246,1.308025208072386,109,230,0.3333333333333333,1.3333333333333333,3.0,0.0,0.18,1.65,0.5
1269,2016-07-14,145.18042603393403,220.5,0.004099407044853675,1.017391304347826,0.41346877415974936,1.4308600785075754,118,230,3.3333333333333335,1.3333333333333333,2.3333333333333335,4.333333333333333,0.29,1.64,0.3888888888888889
1270,2016-07-15,146.06530658035376,217.95,0.006076540667416108,1.7173913043478262,0.4153163909912109,2.132707695339037,120,230,1.0,1.3333333333333333,2.3333333333333335,4.333333333333333,2.18,1.44,0.3333333333333333
1271,2016-07-18,146.5474588610356,220.6,0.003295500224094613,0.7521739130434782,0.41351003646850587,1.1656839495119842,119,230,2.0,3.3333333333333335,5.333333333333333,2.3333333333333335,-0.32,1.44,1.2222222222222223
1272,2016-07-19,147.25350928533044,221.4,0.004806327140049092,1.2869565217391303,0.4125187873840332,1.6994753091231636,112,230,3.0,1.3333333333333333,0.0,2.6666666666666665,1.22,1.68,-0.8333333333333334
1273,2016-07-20,147.85744120044194,223.2,0.004092920016731387,1.0391304347826087,0.41147670745849607,1.4506071422411049,107,230,2.0,3.0,1.0,1.0,0.71,1.32,0.8333333333333334
1274,2016-07-21,148.64200300635778,225.35,0.005292176105922204,1.4782608695652173,0.41301047007242836,1.8912713396376457,124,230,1.3333333333333333,2.3333333333333335,2.3333333333333335,1.3333333333333333,1.39,1.58,1.1666666666666667
1275,2016-07-22,149.37437324232883,226.15,0.004914976280908364,1.3521739130434782,0.4150348663330078,1.7672087793764861,98,230,2.0,3.3333333333333335,2.3333333333333335,1.3333333333333333,1.42,1.33,0.5
1276,2016-07-25,150.109580689601,224.4,0.004909838504265153,1.3478260869565217,0.4188470522562663,1.766673139212788,123,230,3.3333333333333335,4.0,2.0,0.6666666666666666,0.81,2.01,-0.1111111111111111
1277,2016-07-26,150.60085815863084,228.7,0.0032674483000563114,0.7608695652173914,0.4183056831359863,1.1791752483533777,115,230,1.6666666666666667,3.0,3.6666666666666665,2.0,-0.06,1.65,-0.8333333333333334
1278,2016-07-27,151.31046457224417,225.25,0.004700769178770518,1.2956521739130435,0.41297168731689454,1.708623861229938,94,230,1.6666666666666667,4.0,2.3333333333333335,2.0,1.38,1.28,0.1111111111111111
1279,2016-07-28,151.63090607716518,232.4,0.0021155355819850656,0.3652173913043478,0.4070514361063639,0.7722688274107117,112,230,1.6666666666666667,1.6666666666666667,1.0,3.3333333333333335,-0.91,1.4,0.6666666666666666
1280,2016-07-29,152.5280079711462,228.55,0.005898919636641965,1.7565217391304349,0.4041690190633138,2.1606907581937485,111,230,1.0,0.0,3.0,0.0,2.0,1.87,0.2777777777777778
1281,2016-08-01,152.81751587664655,224.65,0.0018962648517239352,0.2956521739130435,0.4034826914469401,0.6991348653599836,111,230,0.0,1.3333333333333333,1.6666666666666667,1.0,-0.95,1.51,0.0
1282,2016-08-02,152.97555629032112,222.85,0.0010336429574791942,-0.013043478260869565,0.39789320627848307,0.3848497280176135,105,230,1.0,3.0,2.3333333333333335,2.0,-1.17,1.0,-0.6111111111111112
1283,2016-08-03,153.2121878062827,227.9,0.0015456631928271213,0.1826086956521739,0.38891750971476235,0.5715262053669363,114,230,2.0,2.3333333333333335,1.0,0.0,-0.72,0.91,0.3888888888888889
1284,2016-08-04,153.95394366518684,234.0,0.004829681561499474,1.4130434782608696,0.37686325709025065,1.7899067353511202,116,230,0.0,1.0,1.6666666666666667,2.0,1.78,1.26,0.3888888888888889
1285,2016-08-05,154.9383859000744,240.65,0.006374036994007481,2.017391304347826,0.3575166702270508,2.3749079745748767,126,230,2.3333333333333335,2.6666666666666665,3.0,4.333333333333333,2.33,1.95,-0.05555555555555555
1286,2016-08-08,155.9612664858945,239.75,0.006580157093974829,2.130434782608696,0.3366904576619466,2.4671252402706423,113,230,1.6666666666666667,0.0,0.0,3.3333333333333335,2.58,2.07,0.5555555555555556
1287,2016-08-09,156.47580507789985,258.45,0.0032937132242102794,0.9217391304347826,0.32464253107706703,1.2463816615118497,94,230,0.3333333333333333,1.0,2.6666666666666665,4.333333333333333,0.22,1.6,0.2777777777777778
1288,2016-08-10,157.6746086276488,253.5,0.007632072513597888,2.5782608695652174,0.3138286272684733,2.8920894968336905,124,230,1.6666666666666667,2.6666666666666665,1.6666666666666667,2.6666666666666665,2.93,2.75,-0.05555555555555555
1289,2016-08-11,158.13412404087293,258.25,0.002910088860618878,0.8043478260869565,0.304576841990153,1.1089246680771097,111,230,1.0,0.0,2.6666666666666665,3.3333333333333335,-0.73,2.45,-0.4444444444444444
1290,2016-08-12,159.17547394173275,273.55,0.006563644125785056,2.2043478260869565,0.3032465934753418,2.5075944195622983,131,230,1.0,2.3333333333333335,1.0,1.3333333333333333,1.71,2.8,2.1666666666666665
1291,2016-08-16,160.47705827740248,267.65,0.008143789884540913,2.8347826086956522,0.30522514979044596,3.140007758486098,123,230,1.3333333333333333,3.0,0.0,1.3333333333333333,3.18,3.04,0.7222222222222222
1292,2016-08-17,160.97735694861294,275.45,0.003112721751291791,0.9,0.3094335556030273,1.2094335556030273,108,230,3.3333333333333335,2.6666666666666665,1.6666666666666667,1.3333333333333333,-0.94,2.54,1.1111111111111112
1293,2016-08-18,161.92521049333905,273.05,0.005870849988566685,1.9652173913043478,0.3172321637471517,2.2824495550514996,112,230,0.6666666666666666,3.6666666666666665,1.6666666666666667,2.0,2.16,2.44,-1.7777777777777777
1294,2016-08-19,162.60263879323253,270.55,0.004174860711132469,1.308695652173913,0.3233320871988932,1.6320277393728062,121,230,1.0,0.0,0.6666666666666666,1.3333333333333333,-0.19,3.05,0.3333333333333333
1295,2016-08-22,163.18450105264577,272.5,0.003572043257308106,1.0739130434782609,0.3284883181254069,1.4024013616036677,122,230,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.3333333333333333,-0.4,2.43,1.6111111111111112
1296,2016-08-23,164.04111634392308,270.1,0.005235636836009033,1.7347826086956522,0.329447333017985,2.064229941713637,124,230,1.6666666666666667,0.0,1.6666666666666667,1.6666666666666667,1.18,2.61,0.2777777777777778
1297,2016-08-24,164.71767986590464,261.75,0.004115871483201858,1.3043478260869565,0.3283625602722168,1.6327103863591734,131,230,2.6666666666666665,0.6666666666666666,1.0,3.6666666666666665,-0.18,2.84,0.5555555555555556
1298,2016-08-25,164.89873174024314,257.7,0.0010985611527325886,0.1,0.33028682072957355,0.4302868207295736,119,230,0.3333333333333333,2.6666666666666665,1.6666666666666667,4.0,-1.99,1.91,0.2777777777777778
1299,2016-08-26,165.1086904844287,262.6,0.0012724487897836985,0.1826086956521739,0.33100735346476234,0.5136160491169363,115,230,1.3333333333333333,1.0,1.3333333333333333,2.0,-1.16,1.57,-0.8888888888888888
1300,2016-08-29,165.9569548926902,262.95,0.005124459613354341,1.708695652173913,0.33360382715861003,2.042299479332523,126,230,2.6666666666666665,2.6666666666666665,0.6666666666666666,2.6666666666666665,1.56,2.2,-0.5
1301,2016-08-30,166.56074273433453,262.95,0.0036316172615671253,1.1304347826086956,0.33109156290690106,1.4615263455155967,118,230,0.0,1.6666666666666667,2.0,1.0,0.58,1.92,-0.2222222222222222
1302,2016-08-31,167.11968924947797,258.7,0.0033501936844911556,1.0217391304347827,0.3289113680521647,1.3506504984869474,117,230,1.0,2.0,2.0,2.0,0.23,1.77,0.7777777777777778
1303,2016-09-01,167.31242304174452,268.2,0.00115260351216438,0.1391304347826087,0.326415220896403,0.46554565567901174,108,230,0.3333333333333333,2.0,2.6666666666666665,2.3333333333333335,-1.16,1.31,-0.2777777777777778
1304,2016-09-02,168.18400827676737,270.6,0.005195806062091125,1.7782608695652173,0.3251694043477376,2.103430273912955,109,230,0.6666666666666666,1.0,1.0,0.6666666666666666,2.03,1.74,1.2222222222222223
1305,2016-09-06,168.90572223269243,272.25,0.00428203527649708,1.4173913043478261,0.3230236689249674,1.7404149732727936,113,230,1.6666666666666667,0.0,0.6666666666666666,3.6666666666666665,1.21,2.04,-0.9444444444444444
1306,2016-09-07,169.61887267640262,275.6,0.0042132920881480206,1.4,0.31903924942016604,1.7190392494201658,120,230,1.6666666666666667,0.0,1.0,0.0,1.16,2.07,-0.5
1307,2016-09-08,170.3536157297224,272.2,0.004322374440902318,1.4565217391304348,0.31267871856689455,1.7692004576973295,110,230,0.0,0.0,1.0,1.3333333333333333,1.22,2.05,0.05555555555555555
1308,2016-09-09,170.66802794352338,260.0,0.001843943390226641,0.45217391304347826,0.300716495513916,0.7528904085573942,128,230,1.3333333333333333,3.6666666666666665,1.0,2.6666666666666665,-0.95,1.9,-0.9444444444444444
1309,2016-09-12,170.46431130206767,264.7,-0.0011943556340790731,-0.7739130434782608,0.2903037707010905,-0.48360927277717036,128,230,2.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,-3.0,0.99,0.2777777777777778
1310,2016-09-14,170.97310095430382,267.4,0.0029802828311434417,0.9391304347826087,0.2839662233988444,1.223096658181453,111,230,0.0,0.3333333333333333,-0.3333333333333333,1.3333333333333333,1.19,1.08,-0.8333333333333334
1311,2016-09-15,171.6783089685022,271.15,0.004116189161764572,1.4173913043478261,0.2774574915568034,1.6948487959046294,136,230,0.3333333333333333,1.6666666666666667,2.0,2.0,1.19,1.76,0.7222222222222222
1312,2016-09-16,172.40913274389837,276.15,0.004247902049055001,1.491304347826087,0.2752736409505208,1.7665779887766078,118,230,1.0,2.3333333333333335,1.3333333333333333,0.0,1.58,1.68,0.16666666666666666
1313,2016-09-19,173.1918801122447,270.1,0.004529782481279036,1.6130434782608696,0.2715708096822103,1.8846142879430798,111,230,1.0,1.0,2.3333333333333335,1.6666666666666667,1.93,1.52,0.4444444444444444
1314,2016-09-20,173.32696544496415,269.7,0.0007796709546650427,0.04782608695652174,0.27081708908081054,0.3186431760373323,118,230,0.0,0.6666666666666666,0.0,0.3333333333333333,-1.44,1.52,0.0
