local_day,day_index,date,price,real_price,log_return,aggregate_action,total_demand,active_agents,alive_agents,best_bid,best_ask,spread,mid_price,num_fills,mean_action_lstm,mean_action_gru,mean_action_cnn,mean_action_mlp,mean_action_momentum,mean_action_value,mean_action_random,mean_action_band_low,mean_action_band_mid,mean_action_band_high
176,795,2014-08-07,271.16695023386023,262.1,-0.00016266977805255714,0.45,0.45,147,300,271.21106448940077,271.21106448940077,0.0,271.21106448940077,0,0.7777777777777778,1.0,1.3333333333333333,0.7777777777777778,-1.27,2.54,-0.421875,1.3333333333333333,0.25,1.3333333333333333
177,796,2014-08-08,271.2802254950081,270.0,0.00041764532239369027,0.09333333333333334,0.09333333333333334,143,300,271.16695023386023,271.16695023386023,0.0,271.16695023386023,0,0.5555555555555556,2.0,1.2222222222222223,1.1111111111111112,-1.71,1.75,-0.3125,1.0,0.4166666666666667,2.25
178,797,2014-08-11,272.80896333296096,271.35,0.005619453178806191,1.41,1.41,165,300,271.2802254950081,271.2802254950081,0.0,271.2802254950081,0,1.0,0.7777777777777778,0.4444444444444444,0.7777777777777778,0.98,3.14,-0.25,1.25,0.25,0.75
179,798,2014-08-12,274.2946072159084,274.4,0.005430955360347002,1.0733333333333333,1.0733333333333333,146,300,272.80896333296096,272.80896333296096,0.0,272.80896333296096,0,0.8888888888888888,1.3333333333333333,0.6666666666666666,1.5555555555555556,-0.44,3.16,0.15625,0.9166666666666666,0.75,1.6666666666666667
180,799,2014-08-13,275.2491579383797,272.4,0.0034739787547402416,1.03,1.03,153,300,274.2946072159084,274.2946072159084,0.0,274.2946072159084,0,0.8888888888888888,1.7777777777777777,0.2222222222222222,0.8888888888888888,-0.07,3.0,-0.28125,1.0833333333333333,0.5833333333333334,1.1666666666666667
181,800,2014-08-14,276.4838869376633,273.6,0.00447582783750458,0.9933333333333333,0.9933333333333333,156,300,275.2491579383797,275.2491579383797,0.0,275.2491579383797,0,1.2222222222222223,2.0,1.2222222222222223,0.8888888888888888,-1.04,3.4,0.21875,1.1666666666666667,1.1666666666666667,1.6666666666666667
182,801,2014-08-18,277.2513283298621,287.15,0.0027718731350694745,0.7366666666666667,0.7366666666666667,138,300,276.4838869376633,276.4838869376633,0.0,276.4838869376633,0,1.4444444444444444,1.6666666666666667,0.7777777777777778,0.4444444444444444,-0.54,2.58,-0.34375,1.6666666666666667,1.0,0.5833333333333334
183,802,2014-08-19,279.11111269716275,293.15,0.006685538624805043,1.41,1.41,140,300,277.2513283298621,277.2513283298621,0.0,277.2513283298621,0,1.6666666666666667,1.2222222222222223,0.6666666666666666,0.4444444444444444,1.75,2.3,-0.28125,0.9166666666666666,0.5833333333333334,1.5
184,803,2014-08-20,280.56477390761233,296.9,0.005194665391545145,1.5066666666666666,1.5066666666666666,156,300,279.11111269716275,279.11111269716275,0.0,279.11111269716275,0,0.6666666666666666,2.2222222222222223,0.4444444444444444,1.3333333333333333,0.56,3.62,-0.125,1.0,1.0833333333333333,1.4166666666666667
185,804,2014-08-21,281.9530309301096,297.7,0.004935878754606699,1.0633333333333332,1.0633333333333332,141,300,280.56477390761233,280.56477390761233,0.0,280.56477390761233,0,0.7777777777777778,2.111111111111111,0.4444444444444444,0.7777777777777778,0.07,2.78,-0.046875,0.5833333333333334,0.3333333333333333,2.1666666666666665
186,805,2014-08-22,282.7206664847297,293.35,0.002718865890204316,0.9033333333333333,0.9033333333333333,154,300,281.9530309301096,281.9530309301096,0.0,281.9530309301096,0,1.0,2.2222222222222223,1.0,1.1111111111111112,-0.61,3.06,-0.34375,1.5,0.6666666666666666,1.8333333333333333
187,806,2014-08-25,282.77082601012586,298.0,0.000177401521308125,0.2966666666666667,0.2966666666666667,150,300,282.7206664847297,282.7206664847297,0.0,282.7206664847297,0,0.6666666666666666,1.1111111111111112,0.8888888888888888,0.8888888888888888,-1.94,2.63,-0.1875,1.25,0.25,1.1666666666666667
188,807,2014-08-26,284.2193476091655,288.25,0.005109523296316962,1.1366666666666667,1.1366666666666667,164,300,282.77082601012586,282.77082601012586,0.0,282.77082601012586,0,0.2222222222222222,0.8888888888888888,0.3333333333333333,0.1111111111111111,-0.22,3.64,-0.234375,0.5833333333333334,0.0,0.5833333333333334
189,808,2014-08-27,284.6710615961394,282.85,0.0015880530752375606,0.29,0.29,136,300,284.2193476091655,284.2193476091655,0.0,284.2193476091655,0,1.0,0.8888888888888888,0.2222222222222222,0.4444444444444444,-2.06,2.77,-0.109375,0.9166666666666666,0.4166666666666667,0.5833333333333334
190,809,2014-08-28,285.42085705482623,286.5,0.002630438588898423,0.37333333333333335,0.37333333333333335,148,300,284.6710615961394,284.6710615961394,0.0,284.6710615961394,0,-0.2222222222222222,0.5555555555555556,0.5555555555555556,0.1111111111111111,-1.98,3.24,-0.359375,0.3333333333333333,-0.16666666666666666,0.5833333333333334
191,810,2014-09-01,286.53449703665933,288.85,0.0038941549586943114,0.82,0.82,147,300,285.42085705482623,285.42085705482623,0.0,285.42085705482623,0,-0.4444444444444444,0.1111111111111111,0.3333333333333333,0.3333333333333333,-0.28,2.82,-0.171875,0.3333333333333333,-0.4166666666666667,0.3333333333333333
192,811,2014-09-02,287.5954662314351,289.1,0.0036959241648353916,0.8633333333333333,0.8633333333333333,135,300,286.53449703665933,286.53449703665933,0.0,286.53449703665933,0,0.4444444444444444,1.0,0.3333333333333333,0.6666666666666666,-0.36,2.83,-0.15625,0.4166666666666667,0.08333333333333333,1.3333333333333333
193,812,2014-09-03,288.20418807517024,289.3,0.0021143537199305564,0.8233333333333334,0.8233333333333334,162,300,287.5954662314351,287.5954662314351,0.0,287.5954662314351,0,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.3333333333333333,-0.88,3.63,-0.5625,0.3333333333333333,-0.16666666666666666,0.5
194,813,2014-09-04,288.35443922665905,290.15,0.0005211999188815588,0.56,0.56,158,300,288.20418807517024,288.20418807517024,0.0,288.20418807517024,0,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.6666666666666666,-1.02,2.98,-0.6875,0.16666666666666666,-0.08333333333333333,1.25
195,814,2014-09-05,289.2514668763669,299.8,0.0031060221559132736,0.65,0.65,150,300,288.35443922665905,288.35443922665905,0.0,288.35443922665905,0,-0.4444444444444444,0.5555555555555556,-0.1111111111111111,0.4444444444444444,-0.83,2.8,-0.09375,-0.16666666666666666,-0.16666666666666666,0.6666666666666666
196,815,2014-09-08,291.02645964044706,295.2,0.006117752266642186,1.4233333333333333,1.4233333333333333,156,300,289.2514668763669,289.2514668763669,0.0,289.2514668763669,0,-0.4444444444444444,0.3333333333333333,-0.1111111111111111,0.3333333333333333,1.0,3.38,-0.1875,0.08333333333333333,-0.5,0.5
197,816,2014-09-09,292.03103473100253,293.45,0.003445890308566084,0.5833333333333334,0.5833333333333334,168,300,291.02645964044706,291.02645964044706,0.0,291.02645964044706,0,-0.2222222222222222,0.5555555555555556,0.8888888888888888,0.6666666666666666,-1.85,3.52,-0.140625,0.75,-0.4166666666666667,1.0833333333333333
198,817,2014-09-10,292.63162591879114,293.45,0.0020544886460689936,0.48333333333333334,0.48333333333333334,149,300,292.03103473100253,292.03103473100253,0.0,292.03103473100253,0,-0.8888888888888888,-0.2222222222222222,0.0,0.4444444444444444,-1.24,2.94,-0.296875,-0.4166666666666667,-0.5,0.4166666666666667
199,818,2014-09-11,292.7595807227605,293.5,0.00043715998653708787,0.44666666666666666,0.44666666666666666,152,300,292.63162591879114,292.63162591879114,0.0,292.63162591879114,0,-0.3333333333333333,-0.1111111111111111,-0.5555555555555556,0.3333333333333333,-1.23,2.87,-0.375,-0.25,-0.6666666666666666,0.4166666666666667
200,819,2014-09-12,293.1543498038132,291.8,0.0013475328720535583,0.4166666666666667,0.4166666666666667,150,300,292.7595807227605,292.7595807227605,0.0,292.7595807227605,0,-0.8888888888888888,0.0,-0.4444444444444444,0.0,-1.12,2.65,-0.25,0.0,-1.0,0.0
201,820,2014-09-15,293.94758648182784,279.7,0.002702212722085517,0.3233333333333333,0.3233333333333333,152,300,293.1543498038132,293.1543498038132,0.0,293.1543498038132,0,-0.8888888888888888,-0.3333333333333333,-0.8888888888888888,0.0,-1.47,2.89,-0.40625,-0.4166666666666667,-0.75,-0.4166666666666667
202,821,2014-09-16,292.49962118974435,282.45,-0.004938102579429728,-1.6666666666666667,-1.6666666666666667,152,300,293.94758648182784,293.94758648182784,0.0,293.94758648182784,0,-1.2222222222222223,-0.1111111111111111,-1.1111111111111112,0.0,-2.79,-1.91,-0.125,-0.8333333333333334,-0.8333333333333334,-0.16666666666666666
203,822,2014-09-17,291.61012385602726,294.6,-0.003045653762305276,-0.96,-0.96,148,300,292.49962118974435,292.49962118974435,0.0,292.49962118974435,0,-1.5555555555555556,-0.7777777777777778,-2.111111111111111,-0.5555555555555556,-0.98,-1.05,-0.625,-1.75,-1.5,-0.5
204,823,2014-09-18,292.42502559494716,284.95,0.0027905932323321996,0.9666666666666667,0.9666666666666667,150,300,291.61012385602726,291.61012385602726,0.0,291.61012385602726,0,-1.3333333333333333,-0.7777777777777778,-1.5555555555555556,0.0,1.08,2.39,-0.375,-1.0,-1.25,-0.5
205,824,2014-09-19,291.7511246474264,285.8,-0.0023071850714142233,-0.7166666666666667,-0.7166666666666667,142,300,292.42502559494716,292.42502559494716,0.0,292.42502559494716,0,-1.2222222222222223,-0.8888888888888888,-0.7777777777777778,0.3333333333333333,-2.16,0.62,-0.59375,-0.3333333333333333,-1.1666666666666667,-0.4166666666666667
206,825,2014-09-22,290.90046440159216,273.1,-0.0029199640616450312,-0.48333333333333334,-0.48333333333333334,155,300,291.7511246474264,291.7511246474264,0.0,291.7511246474264,0,-0.7777777777777778,-0.8888888888888888,-1.7777777777777777,0.0,-1.48,0.55,-0.328125,-1.0833333333333333,-1.0833333333333333,-0.4166666666666667
207,826,2014-09-23,288.8959336317257,268.25,-0.006914629905932905,-2.1566666666666667,-2.1566666666666667,138,300,290.90046440159216,290.90046440159216,0.0,290.90046440159216,0,-0.6666666666666666,-1.0,-1.4444444444444444,-0.1111111111111111,-3.27,-2.5,-0.640625,-1.0,-1.0,-0.4166666666666667
208,827,2014-09-24,286.2313915126933,267.9,-0.009265987084879147,-2.6433333333333335,-2.6433333333333335,166,300,288.8959336317257,288.8959336317257,0.0,288.8959336317257,0,-1.7777777777777777,-1.4444444444444444,-1.2222222222222223,-0.8888888888888888,-2.89,-4.1,-0.71875,-1.0833333333333333,-1.9166666666666667,-1.0
209,828,2014-09-25,283.93693461529426,279.95,-0.008048392651219524,-2.25,-2.25,154,300,286.2313915126933,286.2313915126933,0.0,286.2313915126933,0,-1.8888888888888888,-1.7777777777777777,-2.3333333333333335,-0.2222222222222222,-1.94,-3.95,-0.46875,-2.0,-1.4166666666666667,-1.25
210,829,2014-09-26,282.59890973284485,281.45,-0.0047235400323289356,-1.06,-1.06,150,300,283.93693461529426,283.93693461529426,0.0,283.93693461529426,0,-2.111111111111111,-1.2222222222222223,-0.5555555555555556,-0.2222222222222222,0.68,-3.06,-0.671875,-1.5833333333333333,-0.9166666666666666,-0.5833333333333334
211,830,2014-09-29,281.61613314842384,277.55,-0.003483698603034569,-1.4233333333333333,-1.4233333333333333,149,300,282.59890973284485,282.59890973284485,0.0,282.59890973284485,0,-0.6666666666666666,-0.1111111111111111,-1.2222222222222223,0.0,-1.35,-2.58,-0.25,-0.5,-0.75,-0.25
212,831,2014-09-30,279.4921297996881,275.15,-0.007570779594792753,-2.0933333333333333,-2.0933333333333333,151,300,281.61613314842384,281.61613314842384,0.0,281.61613314842384,0,-1.1111111111111112,-0.8888888888888888,-1.2222222222222223,-0.1111111111111111,-2.41,-3.01,-0.875,-0.3333333333333333,-1.8333333333333333,-0.3333333333333333
213,832,2014-10-01,277.6981330676714,259.9,-0.006439462606677503,-2.1866666666666665,-2.1866666666666665,150,300,279.4921297996881,279.4921297996881,0.0,279.4921297996881,0,-0.8888888888888888,-0.7777777777777778,-0.8888888888888888,-1.1111111111111112,-2.19,-3.65,-0.609375,-1.0833333333333333,-0.75,-0.9166666666666666
214,833,2014-10-07,274.98888624879163,261.15,-0.009803988242217235,-2.3333333333333335,-2.3333333333333335,134,300,277.6981330676714,277.6981330676714,0.0,277.6981330676714,0,-1.2222222222222223,-0.2222222222222222,-1.1111111111111112,-0.3333333333333333,-3.05,-3.25,-0.6875,-0.9166666666666666,-0.6666666666666666,-0.5833333333333334
215,834,2014-10-08,273.21798352496006,269.8,-0.006460732184930791,-2.05,-2.05,161,300,274.98888624879163,274.98888624879163,0.0,274.98888624879163,0,-1.3333333333333333,-0.7777777777777778,-1.4444444444444444,-0.5555555555555556,-1.79,-3.56,-0.671875,-1.3333333333333333,-1.25,-0.5
216,835,2014-10-09,271.7394651981242,258.9,-0.005426192294593772,-1.2666666666666666,-1.2666666666666666,139,300,273.21798352496006,273.21798352496006,0.0,273.21798352496006,0,-0.4444444444444444,-0.8888888888888888,-0.8888888888888888,-0.2222222222222222,0.25,-3.36,-0.734375,-0.5,-1.1666666666666667,-0.16666666666666666
217,836,2014-10-10,269.3402976489767,260.5,-0.008868131603365545,-2.3533333333333335,-2.3533333333333335,139,300,271.7394651981242,271.7394651981242,0.0,271.7394651981242,0,-0.5555555555555556,-0.7777777777777778,-0.5555555555555556,-0.2222222222222222,-2.81,-3.77,-0.453125,-0.16666666666666666,-1.0833333333333333,-0.3333333333333333
218,837,2014-10-13,267.44565554173505,260.15,-0.007059238282684743,-1.9266666666666667,-1.9266666666666667,151,300,269.3402976489767,269.3402976489767,0.0,269.3402976489767,0,-1.0,-1.2222222222222223,-0.3333333333333333,-1.2222222222222223,-1.37,-3.79,-0.4375,-1.0833333333333333,-1.0,-0.75
219,838,2014-10-14,265.5206595566213,252.95,-0.007223737416341516,-2.1866666666666665,-2.1866666666666665,155,300,267.44565554173505,267.44565554173505,0.0,267.44565554173505,0,-0.5555555555555556,-1.1111111111111112,-0.6666666666666666,-0.1111111111111111,-1.97,-4.0,-0.578125,-0.5833333333333334,-1.0833333333333333,-0.16666666666666666
220,839,2014-10-16,263.03175000516393,250.35,-0.00941790408275348,-2.506666666666667,-2.506666666666667,156,300,265.5206595566213,265.5206595566213,0.0,265.5206595566213,0,-1.2222222222222223,-0.2222222222222222,-1.4444444444444444,-0.7777777777777778,-3.08,-3.77,-0.53125,-1.25,-1.5,0.0
221,840,2014-10-17,260.98967902239036,258.9,-0.007793884779196428,-2.433333333333333,-2.433333333333333,155,300,263.03175000516393,263.03175000516393,0.0,263.03175000516393,0,-1.4444444444444444,-0.2222222222222222,-1.3333333333333333,-0.1111111111111111,-2.18,-4.51,-0.515625,-1.0833333333333333,-0.5833333333333334,-0.6666666666666666
222,841,2014-10-20,259.6348683991429,261.9,-0.005204570887659042,-1.3066666666666666,-1.3066666666666666,149,300,260.98967902239036,260.98967902239036,0.0,260.98967902239036,0,-0.8888888888888888,-1.3333333333333333,-1.1111111111111112,-0.5555555555555556,0.22,-3.43,-0.5625,-0.9166666666666666,-1.1666666666666667,-0.8333333333333334
223,842,2014-10-21,258.3464628683018,269.0,-0.004974728277564125,-1.68,-1.68,140,300,259.6348683991429,259.6348683991429,0.0,259.6348683991429,0,-0.7777777777777778,-0.4444444444444444,-0.6666666666666666,-0.4444444444444444,-0.64,-3.93,-0.40625,-0.4166666666666667,-1.0,-0.3333333333333333
224,843,2014-10-22,256.73424409532697,270.0,-0.006260083191741482,-1.5133333333333334,-1.5133333333333334,151,300,258.3464628683018,258.3464628683018,0.0,258.3464628683018,0,-1.2222222222222223,-1.0,-1.4444444444444444,-0.4444444444444444,0.12,-4.0,-0.453125,-1.0833333333333333,-1.5833333333333333,-0.4166666666666667
225,844,2014-10-23,254.21001951584074,263.85,-0.009880706353125416,-2.18,-2.18,165,300,256.73424409532697,256.73424409532697,0.0,256.73424409532697,0,-0.7777777777777778,-1.0,-2.5555555555555554,-0.6666666666666666,-1.23,-4.46,-0.625,-1.5833333333333333,-0.8333333333333334,-1.3333333333333333
226,845,2014-10-27,252.0544562579941,261.4,-0.00851561342733323,-2.3966666666666665,-2.3966666666666665,156,300,254.21001951584074,254.21001951584074,0.0,254.21001951584074,0,-1.7777777777777777,-1.5555555555555556,-2.3333333333333335,-0.8888888888888888,-2.87,-3.4,-0.515625,-1.9166666666666667,-1.9166666666666667,-1.0833333333333333
227,846,2014-10-28,250.31355805068085,271.95,-0.006930796255051067,-1.9866666666666666,-1.9866666666666666,132,300,252.0544562579941,252.0544562579941,0.0,252.0544562579941,0,-1.1111111111111112,-1.3333333333333333,-1.3333333333333333,-0.8888888888888888,-1.78,-3.51,-0.390625,-1.1666666666666667,-1.25,-1.0833333333333333
228,847,2014-10-29,248.75740867140118,271.85,-0.0062362049740172275,-1.3633333333333333,-1.3633333333333333,154,300,250.31355805068085,250.31355805068085,0.0,250.31355805068085,0,-2.0,-1.4444444444444444,-1.3333333333333333,-0.4444444444444444,0.67,-3.84,-0.703125,-1.0833333333333333,-2.0833333333333335,-0.75
229,848,2014-10-30,246.43776758422817,285.65,-0.009368661751844842,-1.8366666666666667,-1.8366666666666667,149,300,248.75740867140118,248.75740867140118,0.0,248.75740867140118,0,-0.8888888888888888,-1.6666666666666667,-1.8888888888888888,-0.1111111111111111,-1.11,-3.61,-0.59375,-1.0,-1.0833333333333333,-1.3333333333333333
230,849,2014-10-31,247.2420807253455,291.5,0.0032584431206483613,0.47,0.47,157,300,246.43776758422817,246.43776758422817,0.0,246.43776758422817,0,-1.6666666666666667,-1.7777777777777777,-2.5555555555555554,-1.0,1.21,1.15,-0.5,-1.8333333333333333,-1.4166666666666667,-2.0
231,850,2014-11-03,247.90652231102987,288.75,0.002683808377651987,0.8366666666666667,0.8366666666666667,145,300,247.2420807253455,247.2420807253455,0.0,247.2420807253455,0,-1.3333333333333333,-1.1111111111111112,-1.1111111111111112,-0.5555555555555556,0.58,2.56,-0.40625,-1.4166666666666667,-1.3333333333333333,-0.3333333333333333
232,851,2014-11-05,247.86715990730644,292.9,-0.0001587918246486961,0.09666666666666666,0.09666666666666666,153,300,247.90652231102987,247.90652231102987,0.0,247.90652231102987,0,-1.3333333333333333,-1.5555555555555556,-0.6666666666666666,-0.1111111111111111,-1.38,2.09,-0.140625,-0.5,-0.8333333333333334,-1.4166666666666667
233,852,2014-11-07,248.21145448729953,290.7,0.0013880648158690538,0.7566666666666667,0.7566666666666667,156,300,247.86715990730644,247.86715990730644,0.0,247.86715990730644,0,-1.4444444444444444,-0.8888888888888888,-1.2222222222222223,-0.5555555555555556,0.0,2.68,-0.0625,-0.6666666666666666,-0.8333333333333334,-1.5833333333333333
234,853,2014-11-10,248.73652311979473,291.5,0.0021131742216353813,0.48333333333333334,0.48333333333333334,149,300,248.21145448729953,248.21145448729953,0.0,248.21145448729953,0,-1.7777777777777777,-1.2222222222222223,-0.2222222222222222,-0.5555555555555556,-1.04,2.77,0.09375,-1.1666666666666667,-1.25,-0.4166666666666667
235,854,2014-11-11,249.60809359772801,300.7,0.003497866084387761,0.5266666666666666,0.5266666666666666,146,300,248.73652311979473,248.73652311979473,0.0,248.73652311979473,0,-1.1111111111111112,-1.6666666666666667,-0.8888888888888888,-0.6666666666666666,-0.54,2.65,-0.21875,-1.0,-1.0833333333333333,-1.1666666666666667
236,855,2014-11-12,250.67723423201355,294.25,0.004274129991091801,1.35,1.35,157,300,249.60809359772801,249.60809359772801,0.0,249.60809359772801,0,-1.2222222222222223,-1.1111111111111112,-1.5555555555555556,-0.6666666666666666,1.36,3.27,-0.265625,-1.4166666666666667,-0.8333333333333334,-1.1666666666666667
237,856,2014-11-13,251.12374258149055,297.25,0.0017796237470705867,0.13333333333333333,0.13333333333333333,156,300,250.67723423201355,250.67723423201355,0.0,250.67723423201355,0,-0.2222222222222222,-1.0,-1.4444444444444444,-0.2222222222222222,-2.08,2.75,-0.015625,-1.1666666666666667,-0.16666666666666666,-0.8333333333333334
238,857,2014-11-14,251.85154260879153,296.1,0.0028939813015946164,0.7066666666666667,0.7066666666666667,145,300,251.12374258149055,251.12374258149055,0.0,251.12374258149055,0,-1.0,-1.1111111111111112,-1.7777777777777777,-0.5555555555555556,-0.12,2.83,-0.296875,-0.8333333333333334,-1.0,-1.5
239,858,2014-11-17,252.0156978825979,303.1,0.0006515814739377805,0.6533333333333333,0.6533333333333333,153,300,251.85154260879153,251.85154260879153,0.0,251.85154260879153,0,-0.4444444444444444,-1.2222222222222223,-1.5555555555555556,-0.5555555555555556,-0.95,3.2,0.078125,-0.6666666666666666,-1.0833333333333333,-1.0833333333333333
240,859,2014-11-18,253.2712957412622,300.15,0.0049698506349272805,1.0166666666666666,1.0166666666666666,157,300,252.0156978825979,252.0156978825979,0.0,252.0156978825979,0,-0.2222222222222222,-2.4444444444444446,-2.3333333333333335,-0.7777777777777778,1.0,2.61,-0.0625,-1.8333333333333333,-1.4166666666666667,-1.0833333333333333
241,860,2014-11-19,253.35810625811718,300.25,0.0003426983012118496,0.35,0.35,142,300,253.2712957412622,253.2712957412622,0.0,253.2712957412622,0,-0.5555555555555556,-1.5555555555555556,-1.5555555555555556,-0.4444444444444444,-1.43,2.8,0.078125,-1.4166666666666667,-0.8333333333333334,-0.8333333333333334
242,861,2014-11-20,253.7549026271491,303.05,0.001564923175144746,0.5266666666666666,0.5266666666666666,151,300,253.35810625811718,253.35810625811718,0.0,253.35810625811718,0,-0.4444444444444444,-1.0,-2.111111111111111,-0.3333333333333333,-0.91,3.2,-0.5625,-1.25,-0.75,-0.9166666666666666
243,862,2014-11-21,254.37772399095255,306.3,0.0024514138359850507,0.9,0.9,162,300,253.7549026271491,253.7549026271491,0.0,253.7549026271491,0,-0.5555555555555556,-0.8888888888888888,-1.6666666666666667,-0.6666666666666666,-0.33,3.51,-0.21875,-1.1666666666666667,-0.75,-0.9166666666666666
244,863,2014-11-24,255.6262022146011,298.7,0.004895965122546836,0.8833333333333333,0.8833333333333333,163,300,254.37772399095255,254.37772399095255,0.0,254.37772399095255,0,0.0,-1.4444444444444444,-1.5555555555555556,-1.0,0.03,3.18,-0.3125,-0.9166666666666666,-1.0833333333333333,-1.0
245,864,2014-11-25,255.82935351123672,296.8,0.0007944045383612372,-0.12333333333333334,-0.12333333333333334,158,300,255.6262022146011,255.6262022146011,0.0,255.6262022146011,0,-0.4444444444444444,-1.1111111111111112,-2.5555555555555554,-0.4444444444444444,-2.52,2.75,-0.296875,-1.25,-1.25,-0.9166666666666666
246,865,2014-11-26,256.6171617002458,290.35,0.003074696719635833,0.42333333333333334,0.42333333333333334,139,300,255.82935351123672,255.82935351123672,0.0,255.82935351123672,0,-0.5555555555555556,-1.1111111111111112,-1.0,-0.6666666666666666,-1.05,2.67,-0.078125,-0.5,-1.5,-0.5
247,866,2014-11-27,256.12282033284004,290.25,-0.0019282347306434633,-0.22333333333333333,-0.22333333333333333,155,300,256.6171617002458,256.6171617002458,0.0,256.6171617002458,0,-0.6666666666666666,-1.2222222222222223,-1.5555555555555556,-0.2222222222222222,-2.41,2.25,-0.28125,-1.4166666666666667,-0.9166666666666666,-0.4166666666666667
248,867,2014-11-28,256.496182761837,289.0,0.0014566861265924858,0.016666666666666666,0.016666666666666666,157,300,256.12282033284004,256.12282033284004,0.0,256.12282033284004,0,-1.1111111111111112,-1.1111111111111112,-2.6666666666666665,-1.0,-1.19,2.05,-0.4375,-1.75,-1.9166666666666667,-0.75
249,868,2014-12-01,256.9206969276422,286.15,0.001653682531061263,0.04,0.04,149,300,256.496182761837,256.496182761837,0.0,256.496182761837,0,-0.8888888888888888,-1.5555555555555556,-1.6666666666666667,-0.6666666666666666,-1.22,1.78,-0.015625,-1.5,-1.3333333333333333,-0.75
250,869,2014-12-02,256.08248824152037,291.25,-0.0032678527396336043,-0.38333333333333336,-0.38333333333333336,153,300,256.9206969276422,256.9206969276422,0.0,256.9206969276422,0,-1.0,-0.8888888888888888,-1.4444444444444444,-0.8888888888888888,-1.28,0.75,-0.375,-1.4166666666666667,-1.25,-0.5
251,870,2014-12-03,256.2091674189874,286.2,0.0004945588265956366,0.46,0.46,161,300,256.08248824152037,256.08248824152037,0.0,256.08248824152037,0,-0.7777777777777778,-1.4444444444444444,-2.7777777777777777,-1.5555555555555556,0.03,2.16,-0.34375,-1.6666666666666667,-1.3333333333333333,-1.9166666666666667
252,871,2014-12-04,255.44187164560086,284.55,-0.0029992955745420332,-0.5766666666666667,-0.5766666666666667,146,300,256.2091674189874,256.2091674189874,0.0,256.2091674189874,0,-0.8888888888888888,-1.2222222222222223,-1.4444444444444444,-0.7777777777777778,-1.9,0.7,-0.21875,-1.25,-1.5,-0.5
253,872,2014-12-05,254.26148006485897,276.8,-0.004631688949974562,-1.02,-1.02,148,300,255.44187164560086,255.44187164560086,0.0,255.44187164560086,0,-1.1111111111111112,-0.7777777777777778,-2.3333333333333335,-0.7777777777777778,-1.74,-0.44,-0.671875,-1.4166666666666667,-1.8333333333333333,-0.5
254,873,2014-12-08,251.78249299448007,269.2,-0.009797594804982998,-2.27,-2.27,155,300,254.26148006485897,254.26148006485897,0.0,254.26148006485897,0,-1.2222222222222223,-1.3333333333333333,-2.3333333333333335,-1.1111111111111112,-2.56,-3.31,-0.625,-2.3333333333333335,-0.8333333333333334,-1.3333333333333333
255,874,2014-12-09,249.444865381533,275.25,-0.009327681431418919,-2.4066666666666667,-2.4066666666666667,144,300,251.78249299448007,251.78249299448007,0.0,251.78249299448007,0,-1.6666666666666667,-1.1111111111111112,-3.111111111111111,-1.7777777777777777,-2.46,-3.8,-0.421875,-1.9166666666666667,-2.0833333333333335,-1.75
256,875,2014-12-10,247.53406152630114,278.1,-0.007689715468911335,-1.7833333333333334,-1.7833333333333334,169,300,249.444865381533,249.444865381533,0.0,249.444865381533,0,-1.1111111111111112,-2.3333333333333335,-1.8888888888888888,-1.2222222222222223,-0.32,-3.94,-0.78125,-1.3333333333333333,-2.1666666666666665,-1.4166666666666667
257,876,2014-12-11,246.5824498100162,277.45,-0.0038517753241400212,-1.24,-1.24,130,300,247.53406152630114,247.53406152630114,0.0,247.53406152630114,0,-1.5555555555555556,-0.7777777777777778,-0.5555555555555556,-0.8888888888888888,-0.7,-2.48,-0.3125,-1.4166666666666667,-1.25,-0.16666666666666666
258,877,2014-12-12,245.13728682217797,288.05,-0.005878011562935266,-1.77,-1.77,156,300,246.5824498100162,246.5824498100162,0.0,246.5824498100162,0,-1.5555555555555556,-1.8888888888888888,-1.8888888888888888,-0.8888888888888888,-1.44,-3.13,-0.28125,-1.3333333333333333,-2.1666666666666665,-1.1666666666666667
259,878,2014-12-15,245.30678682224158,274.5,0.0006912103374096309,0.52,0.52,157,300,245.13728682217797,245.13728682217797,0.0,245.13728682217797,0,-1.1111111111111112,-1.8888888888888888,-1.8888888888888888,-0.6666666666666666,1.01,1.46,-0.640625,-2.3333333333333335,-0.75,-1.0833333333333333
260,879,2014-12-16,242.99290547366792,273.75,-0.009477370985749183,-2.1033333333333335,-2.1033333333333335,149,300,245.30678682224158,245.30678682224158,0.0,245.30678682224158,0,-0.3333333333333333,-0.7777777777777778,-1.2222222222222223,-0.7777777777777778,-2.91,-3.15,0.046875,-0.6666666666666666,-1.0,-0.6666666666666666
261,880,2014-12-17,240.34533109829044,289.95,-0.010955478609815451,-2.2866666666666666,-2.2866666666666666,153,300,242.99290547366792,242.99290547366792,0.0,242.99290547366792,0,-1.0,-1.8888888888888888,-2.4444444444444446,-0.7777777777777778,-1.69,-4.38,-0.375,-1.6666666666666667,-1.25,-1.6666666666666667
